fuente,date,documento,score,pct_signal,n_trozos,date_time
GENERAL_ES,2025-12-15,20251215_193928_GENERAL_ES_2c8edb16_El_gran_dilema_para_los_despachos_invertir_en_abogados_júnior_o_en_IA.txt,-0.820857584476471,1.0,1,2025-12-15 19:39:28+00:00
GENERAL_ES,2025-12-15,20251215_194004_GENERAL_ES_2360342f_Daniel_Gómez_de_Arriba_se_une_a_Martínez-Echevarría_como_socio.txt,0.6172398328781128,1.0,1,2025-12-15 19:40:04+00:00
GENERAL_ES,2025-12-15,20251215_232610_GENERAL_ES_f21b863d_Los_tres_precedentes_del_-20_que_activan_el_miedo_extremo_en_el_bitcoin.txt,-0.7047276496887207,1.0,1,2025-12-15 23:26:10+00:00
GENERAL_ES,2025-12-15,20251215_232622_GENERAL_ES_557f03cb_Así_se_consigue_un_trabajo_tiempo_récord_con_Adriana_Carvajal.txt,0.0,0.0,1,2025-12-15 23:26:22+00:00
GENERAL_ES,2025-12-15,20251215_235519_GENERAL_ES_0263d680_Ecija_reestructura_su_división_tecnológica_con_la_integración_de_Nimerya.txt,0.0,0.0,1,2025-12-15 23:55:19+00:00
GENERAL_ES,2025-12-16,20251216_011646_GENERAL_ES_b835234c_El_Supremo_estrecha_el_cerco_fiscal_sobre_los_préstamos_entre_familiares.txt,-0.6974686980247498,1.0,1,2025-12-16 01:16:46+00:00
GENERAL_ES,2025-12-16,20251216_020201_GENERAL_ES_eb9a4c20_BBVA_libera_1600_millones_con_la_simplificación_de_procesos_regulatorios.txt,0.0,0.0,1,2025-12-16 02:02:01+00:00
GENERAL_ES,2025-12-16,20251216_062329_GENERAL_ES_faa7507d_La_Primera_de_Expansión_sobre_Acciona_Bizum_récord_del_Ibex_salarios_Trump_y_BBC.txt,-0.5499539971351624,1.0,1,2025-12-16 06:23:29+00:00
GENERAL_ES,2025-12-16,20251216_070150_GENERAL_ES_ce67d61d_Con_qué_valores_puedo_disparar_mis_ganancias.txt,0.0,0.0,1,2025-12-16 07:01:50+00:00
GENERAL_ES,2025-12-16,20251216_084608_GENERAL_ES_467aa815_El_grupo_indio_Captain_Fresh_pacta_la_compra_de_la_empresa_atunera_Frime.txt,0.0,0.0,1,2025-12-16 08:46:08+00:00
GENERAL_ES,2025-12-16,20251216_094636_GENERAL_ES_0b704dc5_El_precio_del_petróleo_cae_por_debajo_de_60_dólares.txt,0.0,0.0,1,2025-12-16 09:46:36+00:00
GENERAL_ES,2025-12-16,20251216_103317_GENERAL_ES_a2ef81a1_Cuánto_subirá_el_sueldo_de_los_funcionarios_hasta_2028.txt,0.0,0.0,1,2025-12-16 10:33:17+00:00
GENERAL_ES,2025-12-16,20251216_115149_GENERAL_ES_42b2d579_La_banca_en_la_sombra_mueve_ya_más_dinero_que_la_banca_tradicional_y_enfila_cifr.txt,0.0,0.0,1,2025-12-16 11:51:49+00:00
GENERAL_ES,2025-12-16,20251216_120147_GENERAL_ES_152081d0_La_productora_de_Netflix_en_España_ganó_2_millones_en_2024_un_255_más.txt,0.0,0.0,1,2025-12-16 12:01:47+00:00
GENERAL_ES,2025-12-16,20251216_123218_GENERAL_ES_ac0f9445_La_justicia_condena_al_PSG_a_pagar_los_salarios_que_debe_a_Mbappé.txt,-0.6535305380821228,1.0,1,2025-12-16 12:32:18+00:00
GENERAL_ES,2025-12-16,20251216_125027_GENERAL_ES_45047014_Las_hermanas_Olayan_las_poderosas_inversoras_saudíes_de_Bolsa_que_amasan_una_for.txt,0.5900758504867554,1.0,1,2025-12-16 12:50:27+00:00
GENERAL_ES,2025-12-16,20251216_130059_GENERAL_ES_fcd7926c_Ezentis_amplia_capital_en_3_millones_para_blindar_su_crecimiento_y_reducir_deuda.txt,0.0,0.0,1,2025-12-16 13:00:59+00:00
GENERAL_ES,2025-12-16,20251216_133259_GENERAL_ES_877c7b44_Telefónica_mejora_su_oferta_y_ultima_un_acuerdo_con_los_sindicatos_por_los_ERE.txt,0.0,0.0,1,2025-12-16 13:32:59+00:00
GENERAL_ES,2025-12-16,20251216_134105_GENERAL_ES_9e6c0739_El_Gobierno_autoriza_la_compra_del_8968_de_Hispasat_por_parte_de_Indra_por_725_m.txt,0.0,0.0,1,2025-12-16 13:41:05+00:00
GENERAL_ES,2025-12-16,20251216_135109_GENERAL_ES_dc00b09a_El_paro_en_EEUU_sube_al_46_en_noviembre_cuando_se_crearon_64000_empleos.txt,0.0,0.0,1,2025-12-16 13:51:09+00:00
GENERAL_ES,2025-12-16,20251216_141132_GENERAL_ES_16476bd0_Mercadona_compra_Logifruit_su_proveedor_de_palés.txt,0.4996887743473053,1.0,1,2025-12-16 14:11:32+00:00
GENERAL_ES,2025-12-16,20251216_141531_GENERAL_ES_b7974532_Telefónica_propone_una_rebaja_del_20_en_su_oferta_del_ERE_en_tres_filiales_y_ult.txt,0.0,0.0,1,2025-12-16 14:15:31+00:00
GENERAL_ES,2025-12-16,20251216_143800_GENERAL_ES_e6e045fa_La_UE_busca_movilizar_150000_millones_en_nueva_inversión_para_sofocar_la_crisis_.txt,0.0,0.0,1,2025-12-16 14:38:00+00:00
GENERAL_ES,2025-12-16,20251216_144644_GENERAL_ES_60496c74_Mercadona_adquiere_Logifruit_su_proveedor_logístico_de_cajas_y_palés_reutilizabl.txt,0.0,0.0,1,2025-12-16 14:46:44+00:00
GENERAL_ES,2025-12-16,20251216_144649_GENERAL_ES_9096ab61_Bruselas_propondrá_una_nueva_regulación_sobre_alquileres_turísticos_para_frenar_.txt,0.0,0.0,1,2025-12-16 14:46:49+00:00
GENERAL_ES,2025-12-16,20251216_145635_GENERAL_ES_02bdfa43_La_CNMC_rechaza_la_prohibición_de_los_vapeadores_de_un_solo_uso_propuesta_por_Sa.txt,-0.6292938590049744,1.0,1,2025-12-16 14:56:35+00:00
GENERAL_ES,2025-12-16,20251216_150322_GENERAL_ES_a934f8ac_Jeffrey_Epstein_construyó_parte_de_su_fortuna_gracias_a_su_noviazgo_con_Ana_Obre.txt,0.0,0.0,1,2025-12-16 15:03:22+00:00
GENERAL_ES,2025-12-16,20251216_152414_GENERAL_ES_731be458_El_petróleo_cae_de_los_60_dólares_y_apunta_a_su_año_más_bajista_desde_la_pandemi.txt,-0.7415205836296082,1.0,1,2025-12-16 15:24:14+00:00
GENERAL_ES,2025-12-16,20251216_153355_GENERAL_ES_8eac6727_Hacienda_aclara_que_las_operaciones_de_Bizum_entre_particulares_no_se_tendrán_qu.txt,0.0,0.0,1,2025-12-16 15:33:55+00:00
GENERAL_ES,2025-12-16,20251216_153848_GENERAL_ES_f0f71e5d_El_permiso_por_fallecimiento_en_Europa_hasta_14_días_en_Francia_20_en_Portugal_y.txt,0.0,0.0,1,2025-12-16 15:38:48+00:00
GENERAL_ES,2025-12-16,20251216_160116_GENERAL_ES_4ae86f08_El_precio_de_la_vivienda_de_lujo_en_la_Comunidad_de_Madrid_sube_un_95_en_una_déc.txt,0.0,0.0,1,2025-12-16 16:01:16+00:00
GENERAL_ES,2025-12-16,20251216_160316_GENERAL_ES_39cffc5b_El_Tesoro_emitirá_285700_millones_de_deuda_en_2026_con_la_prima_en_mínimos_de_17.txt,0.0,0.0,1,2025-12-16 16:03:16+00:00
GENERAL_ES,2025-12-16,20251216_160831_GENERAL_ES_d85bc050_Fracasa_la_oferta_de_Lopesan_para_comprar_el_prestigioso_hotel_tinerfeño_Bahía_D.txt,-0.8858774900436401,1.0,1,2025-12-16 16:08:31+00:00
GENERAL_ES,2025-12-16,20251216_160859_GENERAL_ES_b6d0a36c_Los_gestores_de_fondos_encaran_2026_con_el_mayor_optimismo_en_más_de_cuatro_años.txt,0.0,0.0,1,2025-12-16 16:08:59+00:00
GENERAL_ES,2025-12-16,20251216_161844_GENERAL_ES_314eb75c_Opdenergy_se_adjudica_278_MW_solares_en_una_subasta_de_renovables_en_Italia.txt,0.5709438920021057,1.0,1,2025-12-16 16:18:44+00:00
GENERAL_ES,2025-12-16,20251216_162135_GENERAL_ES_4884d22f_ITP_Aero_gana_cuota_en_el_área_de_mantenimiento_al_comprar_Aero_Norway.txt,0.0,0.0,1,2025-12-16 16:21:35+00:00
GENERAL_ES,2025-12-16,20251216_162702_GENERAL_ES_57d4e136_Bruselas_permitirá_vender_coches_con_motor_de_combustión_más_allá_de_2035_con_li.txt,0.0,0.0,1,2025-12-16 16:27:02+00:00
GENERAL_ES,2025-12-16,20251216_162717_GENERAL_ES_b3c30bed_Bondalti_trata_de_blindar_el_éxito_de_su_opa_sobre_Ercros_con_una_rebaja_del_umb.txt,0.0,0.0,1,2025-12-16 16:27:17+00:00
GENERAL_ES,2025-12-16,20251216_163920_GENERAL_ES_0b22d6c7_La_recogida_de_beneficios_vuelve_a_dejar_al_Ibex_sin_los_17000_puntos.txt,-0.7804275155067444,1.0,1,2025-12-16 16:39:20+00:00
GENERAL_ES,2025-12-16,20251216_165028_GENERAL_ES_bf98a87a_El_dominio_creciente_de_China_sobre_Trump.txt,0.4658575654029846,1.0,1,2025-12-16 16:50:28+00:00
GENERAL_ES,2025-12-16,20251216_165228_GENERAL_ES_0257cc05_La_marroquí_Marsa_Maroc_entra_en_los_puertos_españoles_en_alianza_con_Boluda.txt,0.0,0.0,1,2025-12-16 16:52:28+00:00
GENERAL_ES,2025-12-16,20251216_165412_GENERAL_ES_57e23972_Alemania_prohíbe_a_N26_conceder_nuevas_hipotecas_en_Países_Bajos_por_graves_defi.txt,-0.6857273578643799,1.0,1,2025-12-16 16:54:12+00:00
GENERAL_ES,2025-12-16,20251216_165607_GENERAL_ES_a081e400_El_Ibex_pierde_los_17000_puntos_a_pesar_de_la_creación_de_empleo_en_Estados_Unid.txt,-0.8351870775222778,1.0,1,2025-12-16 16:56:07+00:00
GENERAL_ES,2025-12-16,20251216_170530_GENERAL_ES_dab707e8_Los_avances_en_las_negociaciones_para_poner_fin_a_la_guerra_en_Ucrania_penalizan.txt,-0.6360271573066711,1.0,1,2025-12-16 17:05:30+00:00
GENERAL_ES,2025-12-16,20251216_171208_GENERAL_ES_ae7ab9f6_Deutsche_Bahn_da_oxígeno_a_Talgo_baja_su_pedido_de_79_a_60_trenes_para_que_pueda.txt,0.0,0.0,1,2025-12-16 17:12:08+00:00
GENERAL_ES,2025-12-16,20251216_175408_GENERAL_ES_ed638846_Myandbank_lanza_un_servicio_de_compraventa_y_custodia_de_activos_digitales_en_An.txt,0.0,0.0,1,2025-12-16 17:54:08+00:00
GENERAL_ES,2025-12-16,20251216_180018_GENERAL_ES_7c4413bf_KPMG_aumentó_un_5_los_ingresos_globales_en_2025_hasta_los_33879_millones_de_euro.txt,0.632786214351654,1.0,1,2025-12-16 18:00:18+00:00
GENERAL_ES,2025-12-16,20251216_181406_GENERAL_ES_4cc3088c_Grifols_obtiene_luz_verde_de_la_EMA_para_su_joint_venture_en_Egipto_que_podrá_ex.txt,0.0,0.0,1,2025-12-16 18:14:06+00:00
GENERAL_ES,2025-12-16,20251216_181740_GENERAL_ES_3c4bb9fb_Marian_Puig_deja_la_presidencia_de_Isdin_tras_10_años_en_el_cargo.txt,0.0,0.0,1,2025-12-16 18:17:40+00:00
GENERAL_ES,2025-12-16,20251216_182437_GENERAL_ES_854d10f0_Las_empresas_creen_que_la_desmotivación_de_los_jóvenes_influye_más_en_el_absenti.txt,-0.9240868091583252,1.0,1,2025-12-16 18:24:37+00:00
GENERAL_ES,2025-12-16,20251216_185101_GENERAL_ES_b3ef8fca_Estas_son_las_recetas_de_Arcano_para_afrontar_un_2026_con_las_valoraciones_muy_a.txt,0.0,0.0,1,2025-12-16 18:51:01+00:00
GENERAL_ES,2025-12-16,20251216_192909_GENERAL_ES_a541e6a9_Parlem_se_integra_en_Avatel_que_toma_su_control.txt,0.0,0.0,1,2025-12-16 19:29:09+00:00
GENERAL_ES,2025-12-16,20251216_195107_GENERAL_ES_5a0ee575_Hacienda_se_abre_a_elevar_la_exención_del_salario_mínimo_y_acerca_la_subida_al_3.txt,0.0,0.0,1,2025-12-16 19:51:07+00:00
GENERAL_ES,2025-12-16,20251216_204639_GENERAL_ES_c180be7a_Sánchez_ya_ha_ganado_en_Extremadura.txt,-0.6559218764305115,1.0,1,2025-12-16 20:46:39+00:00
